film_info,q_actor,q_director,q_genres,q_country,q_plot
"
    Tên phim : 12 Angry Men
    Thể loại : 12 Angry Men
    Diễn viên : ['Martin Balsam', 'John Fiedler', 'Lee J. Cobb', 'E.G. Marshall', 'Jack Klugman']
    Đạo diễn : ['Sidney Lumet']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Hội thẩm xét xử vụ án giết người ở thành phố New York cảm thấy khó chịu bởi một thành viên duy nhất khiến họ phải xem xét kỹ lưỡng bằng chứng trước khi đưa ra kết luận táo bạo.
    ","Đặt tên cho 3 diễn viên trong bộ phim ""12 Angry Men"" là ai?","Đạo diễn của bộ phim ""12 Angry Men"" là người nào?","Bộ phim ""12 Angry Men"" thuộc thể loại nào?",Bộ phim 12 Angry Men được thực hiện ở quốc gia nào?,Mô tả tình huống trong 12 Angry Men là gì?
"
    Tên phim : White Man's Burden
    Thể loại : White Man's Burden
    Diễn viên : ['John Travolta', 'Harry Belafonte', 'Kelly Lynch', 'Margaret Avery', 'Tom Bower']
    Đạo diễn : ['Desmond Nakano']
    Quốc gia : ['Pháp', 'Hoa Kỳ']
    Mô tả : Trong một nước Mỹ khác biệt, nơi người da đen và người da trắng đã đảo ngược vai trò văn hóa của nhau, công nhân da trắng của nhà máy bắt cóc chủ sở hữu nhà máy người da đen vì đã sa thải anh ta vì cảm giác phán xét không đúng ý.
    ","Dưới đây là câu hỏi liên quan đến diễn viên của bộ phim:

Câu hỏi: Diễn viên John Travolta đóng vai trò gì trong bộ phim ""White Man's Burden""?",Đạo diễn nào đã làm việc trong bộ phim White Man's Burden?,"Câu hỏi: ""White Man's Burden"" thuộc thể loại phim gì?",Bộ phim White Man's Burden được quay ở các quốc gia nào?,"Câu hỏi: ""Bộ phim White Man's Burden diễn tả một xã hội Mỹ nào?""

(Yêu cầu chuyển đổi câu hỏi sang tiếng Việt)"
"
    Tên phim : The Nutty Professor
    Thể loại : The Nutty Professor
    Diễn viên : ['Eddie Murphy', 'Jada Pinkett Smith', 'James Coburn', 'Larry Miller', 'Dave Chappelle']
    Đạo diễn : ['Tom Shadyac']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Giáo sư Sherman Klump béo phì nhưng tốt bụng đã sử dụng một chất đặc biệt khiến ông trở thành gầy và hung ác Buddy Love.
    ",Bạn có thể kể tên những diễn viên nào trong The Nutty Professor?,"Đạo diễn nào đã thực hiện bộ phim ""The Nutty Professor""?",Là The Nutty Professor thuộc thể loại phim gì?,"Câu hỏi: Bộ phim ""The Nutty Professor"" lấy bối cảnh ở quốc gia nào?","Câu hỏi: Trong bộ phim ""The Nutty Professor"", Giáo sư Sherman Klump béo phì nhưng tốt bụng đã sử dụng một chất đặc biệt khiến ông trở thành gầy và hung ác Buddy Love, mục đích của việc này là gì?"
"
    Tên phim : The Opposite of Sex
    Thể loại : The Opposite of Sex
    Diễn viên : ['Christina Ricci', 'Martin Donovan', 'Lisa Kudrow', 'Lyle Lovett', 'Johnny Galecki']
    Đạo diễn : ['Don Roos']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một cô gái 16 tuổi đến thăm em trai nam nhưng đồng tính và cuối cùng đã cám dỗ bạn trai của anh ta, gây ra sự rối loạn cho tất cả những người xung quanh họ.
    ","Ai trong số Christina Ricci, Martin Donovan và Lisa Kudrow là nữ diễn viên chính trong The Opposite of Sex?","Đạo diễn của bộ phim ""The Opposite of Sex"" là ai?","""The Opposite of Sex là bộ phim thuộc thể loại gì?""","Bộ phim ""The Opposite of Sex"" được quay ở quốc gia nào?","Bạn đã biết em gái 16 tuổi trong phim ""The Opposite of Sex"" đã có hành động gì đó gây rối loạn cho gia đình và bạn bè?"
"
    Tên phim : Female Perversions
    Thể loại : Female Perversions
    Diễn viên : ['Tilda Swinton', 'Amy Madigan', 'Karen Sillas', 'Frances Fisher', 'Clancy Brown']
    Đạo diễn : ['Susan Streitfeld']
    Quốc gia : ['Đức', 'Hoa Kỳ']
    Mô tả : Một luật sư phụ nữ có tham vọng bị cuốn vào bùng nổ và ý thức về tình dục không có nghĩa với cả đối tác nam và nữ, trong khi phải giải quyết vấn đề cuộc sống cá nhân của mình bao gồm giúp em gái mình mắc chứng trộm cắp.
    ",Câu hỏi: Tilda Swinton đóng vai nào trong bộ phim Female Perversions?,"Đạo diễn nào đã thực hiện bộ phim ""Female Perversions""?","Câu hỏi: ""Thể loại của bộ phim Female Perversions là gì?""","Bộ phim ""Female Perversions"" được sản xuất ở quốc gia nào?","Có thể đề nghị câu hỏi: ""Trong phần nào đó của Female Perversions, luật sư được miêu tả như thế nào khi có các vấn đề liên quan đến ý thức và bùng nổ tình dục?"""
"
    Tên phim : Diva
    Thể loại : Diva
    Diễn viên : ['Frédéric Andréi', 'Roland Bertin', 'Richard Bohringer', 'Gérard Darmon', 'Chantal Deruaz']
    Đạo diễn : ['Jean-Jacques Beineix']
    Quốc gia : ['Pháp']
    Mô tả : Hai băng dính, hai kẻ giết người thuộc hàng ngũ Mafia Paris, một cảnh sát tham nhũng, một người hâm mộ vở nhạc kịch, một trộm trẻ tuổi và nhà triết học được coi là người trí tuệ nhất từng được quay phim đều có cách mạng trong một bộ phim trinh thám Pháp ngữ tinh vi và sang trọng.
    ","Ai trong số các diễn viên chính của bộ phim ""Diva"" là một người hâm mộ vở nhạc kịch?","Đạo diễn nào đã làm việc với bộ phim ""Diva""?","Bộ phim ""Diva"" thuộc thể loại gì?","Tên bộ phim ""Diva"" thuộc quốc gia nào?","""Tên bộ phim Diva là gì và nó xoay quanh chủ đề nào?"""
"
    Tên phim : Marty
    Thể loại : Marty
    Diễn viên : ['Ernest Borgnine', 'Betsy Blair', 'Esther Minciotti', 'Augusta Ciolli', 'Joe Mantell']
    Đạo diễn : ['Delbert Mann']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một người thợ thịt trung niên và một cô giáo đã bỏ hẹn nhau về ý tưởng yêu đương gặp nhau tại một buổi nhảy và đều rơi vào tình yêu.
    ","Trên phim ""Marty"", người thợ thịt trung niên được đóng bởi diễn viên nào?","Ai là đạo diễn thực sự của bộ phim ""Marty""?","""Phân tích nhân vật chính trong 'Marty', xem xét nó có thuộc thể loại nào và tại sao?""","Bộ phim ""Marty"" được sản xuất ở quốc gia nào?",Marty là bộ phim nào mà kể về tình yêu giữa một người thợ thịt trung niên và một cô giáo?
"
    Tên phim : Pajama Party
    Thể loại : Pajama Party
    Diễn viên : ['Tommy Kirk', 'Annette Funicello', 'Elsa Lanchester', 'Harvey Lembeck', 'Jesse White']
    Đạo diễn : ['Don Weis']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một người săn binh Mart không gian được gửi đến Trái đất để chuẩn bị cho một cuộc tấn công. Người này hạ cánh xuống gần bữa tiệc tắm và cố gắng thuyết phục mọi người rằng anh thật sự là ai mà mình nói.
    ","Trong Pajama Party, nam diễn viên Tommy Kirk đóng vai trò gì?",Đạo diễn nào đã thực hiện bộ phim Pajama Party?,"Câu hỏi: Bộ phim ""Pajama Party"" thuộc thể loại điện ảnh gì?",Tên phim Pajama Party được sản xuất ở nước nào?,"Mô tả chủ nhân của một người săn binh Mart không gian trong ""Pajama Party"" là gì?"
"
    Tên phim : My Family
    Thể loại : My Family
    Diễn viên : ['Edward James Olmos', 'Rafael Cortes', 'Ivette Reina', 'Amelia Zapata', 'Jacob Vargas']
    Đạo diễn : ['Gregory Nava']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một người đàn ông di chuyển từ México đến Los Angeles vào những năm 1920, lấy vợ và nuôi một gia đình lớn ở đó. Phim theo dõi con cái của anh ta cho tới khi họ kết hôn và bắt đầu xây dựng gia đình vào những năm 1960.
    ","Ai trong số các diễn viên Edward James Olmos, Rafael Cortes và Jacob Vargas đã tham gia vào bộ phim My Family?","Đạo diễn ""My Family"" là ai?","Câu hỏi: Bộ phim ""My Family"" thuộc thể loại phim nào?","Tên phim ""My Family"" được sản xuất ở quốc gia nào?","Câu chuyện trong phim ""My Family"" diễn ra chủ yếu ở thời điểm nào?"
"
    Tên phim : In Old California
    Thể loại : In Old California
    Diễn viên : ['John Wayne', 'Binnie Barnes', 'Albert Dekker', 'Helen Parrish', 'Patsy Kelly']
    Đạo diễn : ['William C. McGann']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Trong thời kỳ đắm chìm của vàng ở California, dược sĩ Boston Tom Craig đã thiết lập cửa hàng tại Sacramento nơi ông xung đột với kẻ trộm địa phương Britt Dawson.
    ",Các diễn viên nào đã tham gia bộ phim In Old California?,Tên đạo diễn của bộ phim In Old California là ai?,"Câu hỏi: ""In Old California là một bộ phim thuộc thể loại nào?""","Bộ phim ""In Old California"" được thực hiện ở quốc gia nào?",Tên nhân vật Tom Craig làm gì khi mới đến California?
"
    Tên phim : Analyze This
    Thể loại : Analyze This
    Diễn viên : ['Robert De Niro', 'Billy Crystal', 'Lisa Kudrow', 'Chazz Palminteri', 'Kresh Novakovic']
    Đạo diễn : ['Harold Ramis']
    Quốc gia : ['Hoa Kỳ', 'Úc']
    Mô tả : Một bộ phim hài về một bác sĩ tâm thần có bệnh nhân số 1 là một chủ mưu bạo lực bất an.
    ",Câu hỏi: Diễn viên nào trong Analyze This đã thể hiện vai trò là một bác sĩ tâm thần?,"Câu hỏi: ""Đạo diễn nào đã đứng sau dự án biên kịch và sản xuất bộ phim Analyze This?""","Câu hỏi: ""Analyze This"" thuộc thể loại phim nào?","Bộ phim ""Analyze This"" được sản xuất ở quốc gia nào?","""Mô tả nào đúng về bộ phim Analyze This?"""
"
    Tên phim : The Apple Dumpling Gang Rides Again
    Thể loại : The Apple Dumpling Gang Rides Again
    Diễn viên : ['Tim Conway', 'Don Knotts', 'Tim Matheson', 'Kenneth Mars', 'Elyssa Davalos']
    Đạo diễn : ['Vincent McEveety']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Câu chuyện về những cựu tội phạm ái ố bịp tám bét Amos và Theodore.
    ","""Trong The Apple Dumpling Gang Rides Again, diễn viên nào đã đóng chung với Tim Conway và Don Knotts?""",Đạo diễn nào chịu trách nhiệm cho The Apple Dumpling Gang Rides Again?,The Apple Dumpling Gang Rides Again thuộc thể loại phim gì?,"""Có thể nào The Apple Dumpling Gang Rides Again là một trong những bộ phim nổi tiếng nhất được sản xuất tại quốc gia nào?""","Câu chuyện chính trong bộ phim ""The Apple Dumpling Gang Rides Again"" xoay quanh việc những cựu tội phạm ái ố Amos và Theodore gặp phải tình huống gì?"
"
    Tên phim : Maya Lin: A Strong Clear Vision
    Thể loại : Maya Lin: A Strong Clear Vision
    Diễn viên : ['Maya Lin']
    Đạo diễn : ['Freida Lee Mock']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một bộ phim về công việc của nghệ sĩ nổi tiếng nhất với những địa danh như bức tường Lăng Chủ tịch và đài tưởng niệm Quyền dân sự.
    ","""Câu hỏi: Maya Lin trong vai trò gì trong bộ phim 'Maya Lin: A Strong Clear Vision'? ""","Cái nào là hình ảnh nổi bật nhất trong phim ""Maya Lin: A Strong Clear Vision"" được tạo ra bởi nhà đạo diễn Freida Lee Mock?","Bộ phim ""Maya Lin: A Strong Clear Vision"" thuộc thể loại gì?","Bộ phim ""Maya Lin: A Strong Clear Vision"" thuộc quốc gia nào?","Câu hỏi: ""Bộ phim 'Maya Lin: A Strong Clear Vision' có thể nói là bộ phim truyền tải những thông tin gì về công việc của nghệ sĩ Maya Lin?"""
"
    Tên phim : Agnes Browne
    Thể loại : Agnes Browne
    Diễn viên : ['Anjelica Huston', ""Marion O'Dwyer"", ""Niall O'Shea"", 'Ciaran Owens', 'Roxanna Nic Liam']
    Đạo diễn : ['Anjelica Huston']
    Quốc gia : ['Ireland', 'Hoa Kỳ']
    Mô tả : Khi chồng mất đột ngột vào năm 1967 tại Dublin, một phụ nữ và bảy người con của cô ở các độ tuổi từ 2 đến 14 rơi vào tình trạng hỗn loạn cảm xúc và khủng hoảng tài chính. Cô phải mượn tiền từ một nhà thám hiểm vay nặng lãi để tồn tại. Cô đối mặt với cuộc sống đầy thất vọng bằng cách bán hoa quả, rau tại chợ ngoài trời nơi cô dành thời gian cùng bạn tốt nhất người sẽ cho cô sự động viên. Mục tiêu của cô là thoát khỏi sự tồn tại này trong thời gian ngắn, nếu chỉ có thể tìm thấy đủ tiền để đến dự một buổi hòa nhạc sắp tới của Tom Jones. Cô đạt được mục tiêu bằng cách chấp nhận cuộc hẹn yêu đầu tiên với thợ bánh người Pháp. Con cái của cô góp hết tiền để cô có thể mua một bộ quần áo mới. Đương nhiên, cuối cùng gia đình cũng phải đối mặt với nhà thám hiểm vay nặng lãi, nhưng đây là một bộ phim nơi mọi trở ngại có thể vượt qua dễ dàng.
    ","Ai trong số các diễn viên đã tham gia đạo diễn bộ phim ""Agnes Browne""?",Đạo diễn của Agnes Browne là ai?,Agnes Browne thuộc thể loại điện ảnh nào?,"Bộ phim ""Agnes Browne"" được quay ở hai quốc gia nào?","Tên nào dưới đây là tiêu đề chính thức của một bộ phim nổi tiếng lấy bối cảnh ở Dublin vào năm 1967?

A. Agnes Browne
B. Cuộc đời và sự kiệt soát của Agnes Browne
C. Câu chuyện về cuộc sống của Agnes Browne
D. Đời Agnes Browne"
"
    Tên phim : Tales of Terror
    Thể loại : Tales of Terror
    Diễn viên : ['Vincent Price', 'Maggie Pierce', 'Leona Gage', 'Peter Lorre', 'Joyce Jameson']
    Đạo diễn : ['Roger Corman']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Ba câu chuyện kinh dị liên quan đến một người cha đau buồn vì đã bỏ rơi con gái và một người đàn ông say rượu với mèo đen của vợ; cũng như một nhà cảm nhận tâm trí kéo dài thời gian cuối cùng của một người đàn ông.
    ","Ai trong số các diễn viên sau đã góp mặt trong bộ phim kinh dị ""Tales of Terror"" năm 1962?

['Vincent Price', 'Maggie Pierce', 'Leona Gage', 'Peter Lorre', 'Joyce Jameson']","Đạo diễn nào đã thực hiện bộ phim ""Tales of Terror""?","Câu hỏi: ""Thể loại của bộ phim kinh dị 'Tales of Terror' là gì?""","Bộ phim ""Tales of Terror"" được sản xuất ở quốc gia nào?","Câu chuyện trong phim ""Tales of Terror"" xoay quanh chủ đề nào?"
"
    Tên phim : The Big Green
    Thể loại : The Big Green
    Diễn viên : ['Steve Guttenberg', ""Olivia d'Abo"", 'Jay O. Sanders', 'John Terry', 'Chauncey Leopardi']
    Đạo diễn : ['Holly Goldberg Sloan']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một giáo viên từ Anh được gửi đến một trường học ở Texas không thành công, nơi cô huấn luyện các sinh viên bóng đá, nâng cao sự tự tin của họ và dẫn đến thành công bất ngờ.
    ","Ai trong số các diễn viên đã tham gia vào bộ phim ""The Big Green""?","Đạo diễn nào đã thực hiện bộ phim ""The Big Green""?","Câu hỏi: ""The Big Green"" thuộc thể loại gì?","Bộ phim ""The Big Green"" được quay ở nước nào?","Câu hỏi: ""Câu chuyện trong phim The Big Green xoay quanh giáo viên người Anh này làm việc như thế nào?"""
"
    Tên phim : Jack & Sarah
    Thể loại : Jack & Sarah
    Diễn viên : ['Richard E. Grant', 'Samantha Mathis', 'Judi Dench', 'Eileen Atkins', 'Cherie Lunghi']
    Đạo diễn : ['Tim Sullivan']
    Quốc gia : ['Vương quốc Anh', 'Pháp']
    Mô tả : Một phụ nữ Mỹ trẻ trở thành người chăm sóc trong ngôi nhà của một người đàn ông Anh vừa mới bị ly hôn.
    ",Đều diễn viên Richard E. Grant trong bộ phim Jack & Sarah là ai?,"Đạo diễn nào đã từng trực tiếp tham gia vào việc thực hiện bộ phim ""Jack & Sarah""?","""Jack & Sarah thuộc thể loại phim nào?""","Bộ phim ""Jack & Sarah"" được sản xuất ở quốc gia nào?","Câu hỏi: ""Trong bộ phim 'Jack & Sarah', ai là người trở thành người chăm sóc trong ngôi nhà của một người đàn ông Anh vừa mới bị ly hôn?"""
"
    Tên phim : 101 Dalmatians/Hype!/The Crucible/Palookaville/Ridicule
    Thể loại : 101 Dalmatians/Hype!/The Crucible/Palookaville/Ridicule
    Diễn viên : ['Roger Ebert', 'Gregory Moore', 'Gene Siskel']
    Đạo diễn : ['Don DuPree']
    Quốc gia : []
    Mô tả : Siskel và Ebert đánh giá 5 bộ phim mới. Và trong phần ""The Viewer's Thumb"", Gregory Moore chỉ trích Siskel và Ebert vì thích diễn xuất của Michael Jordan trong ""Space Jam"", nói rằng họ đã giúp ông ấy vì ông ấy sống ở Chicago.
    ","Câu hỏi: Trong bộ phim ""101 Dalmatians/Hype!/The Crucible/Palookaville/Ridicule"", người nào trong các diễn viên Roger Ebert, Gregory Moore và Gene Siskel đã góp mặt?","Ai là đạo diễn của bộ phim ""Palookaville""?","Câu hỏi: ""Thể loại của bộ phim '101 Dalmatians' là gì?""","Bộ phim ""101 Dalmatians/Hype!/The Crucible/Palookaville/Ridicule"" được sản xuất ở quốc gia nào?","Tên phim nào có phần ""The Viewer's Thumb"" trong đó Gregory Moore chỉ trích Siskel và Ebert vì thích diễn xuất của Michael Jordan?"
"
    Tên phim : Die Hard 2
    Thể loại : Die Hard 2
    Diễn viên : ['Bruce Willis', 'Bonnie Bedelia', 'William Atherton', 'Reginald VelJohnson', 'Franco Nero']
    Đạo diễn : ['Renny Harlin']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : John McClane cố gắng ngăn chặn một thảm họa khi các đặc vụ quân sự khủng bố chiếm lấy Sân bay Quốc tế Dulles ở Washington, DC.
    ","Bruce Willis đã đóng vai chính trong bộ phim hành động kinh điển nào sau đây có tựa đề ""Die Hard 2""?",Đạo diễn của bộ phim Die Hard 2 là ai?,"Câu hỏi: ""Tên thể loại chính xác của phim Die Hard 2 là gì?""",Tên của bộ phim Die Hard 2 có được sản xuất tại quốc gia nào?,"Câu hỏi: Trong bộ phim ""Die Hard 2"", John McClane cố gắng ngăn chặn một thảm họa nào ở Sân bay Quốc tế Dulles?"
"
    Tên phim : Watership Down
    Thể loại : Watership Down
    Diễn viên : ['John Hurt', 'Richard Briers', 'Michael Graham Cox', 'John Bennett', 'Ralph Richardson']
    Đạo diễn : ['Martin Rosen', 'John Hubley']
    Quốc gia : ['Vương quốc Anh']
    Mô tả : Một bộ lạc thỏ đang tìm kiếm một nơi an toàn để xây dựng một khu vườn mới vì họ muốn tránh bị phá hủy bởi con người và cứu cộng đồng của mình dưới sự lãnh đạo của Hazel và Fiver.
    ",Đạo diễn nào đã cùng nhau thực hiện sản xuất Watership Down?,Đạo diễn của Watership Down là ai?,"Bộ phim ""Watership Down"" thuộc thể loại nào?",Bộ phim Watership Down được quay ở đâu?,"Bộ phim ""Watership Down"" được lấy cảm hứng từ cuốn sách kinh điển có nội dung gì?"
"
    Tên phim : The Mask
    Thể loại : The Mask
    Diễn viên : ['Jim Carrey', 'Peter Riegert', 'Peter Greene', 'Amy Yasbeck', 'Richard Jeni']
    Đạo diễn : ['Chuck Russell']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Nghiên cứu viên ngân hàng Stanley Ipkiss biến thành một siêu anh hùng điên rồ khi ông đeo mặt nạ bí ẩn này.
    ","Diễn viên nào trong bộ phim ""The Mask"" đã thể hiện vai Stanley Ipkiss?","Đạo diễn của bộ phim ""The Mask"" là ai?","Thể loại của phim ""The Mask"" là gì?","Bộ phim ""The Mask"" được sản xuất ở quốc gia nào?","Cậu Stanley Ipkiss khi đeo mặt nạ bí ẩn nào đó sẽ trở thành một siêu anh hùng điên rồ trong bộ phim ""The Mask"" này?"
"
    Tên phim : Crimes of the Heart
    Thể loại : Crimes of the Heart
    Diễn viên : ['Diane Keaton', 'Jessica Lange', 'Sissy Spacek', 'Sam Shepard', 'Tess Harper']
    Đạo diễn : ['Bruce Beresford']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Ba chị em gái miền Nam cố gắng chinh phục sự thật về cái chết tự sát của mẹ mình.
    ","Tên của 4 nữ diễn viên chính nào trong bộ phim ""Crimes of the Heart"" là Diane Keaton, Jessica Lange và Sissy Spacek?","Đạo diễn nào đã thực hiện bộ phim ""Crimes of the Heart""?","Cái chết của người mẹ đã để lại cho ba chị em gái nhiều bí ẩn chưa được giải đáp trong ""Crimes of the Heart"", thể loại nào dưới đây là phù hợp nhất với nội dung phim?

A) Phim hành động
B) Phim phiêu lưu
C) Phim tâm lý
D) Phim kinh dị

Lời giải: 
Đáp án C","Tên bộ phim ""Crimes of the Heart"" được sản xuất ở quốc gia nào?",Câu hỏi: Crimes of the Heart nói về cuộc đời và cái chết tự sát của người mẹ như thế nào?
"
    Tên phim : Extreme Measures
    Thể loại : Extreme Measures
    Diễn viên : ['Hugh Grant', 'Gene Hackman', 'Sarah Jessica Parker', 'David Morse', 'Bill Nunn']
    Đạo diễn : ['Michael Apted']
    Quốc gia : ['Vương quốc Anh', 'Hoa Kỳ', 'Canada']
    Mô tả : Một bác sĩ trẻ gặp gỡ một người đồng nghiệp nổi tiếng khi cậu học về các phương pháp thực sự của anh ta.
    ","""Diễn viên nào trong dàn sao của Extreme Measures có tên Hugh Grant?""","Cô Michael Apted đã đạo diễn bộ phim ""Extreme Measures"" như thế nào?","Bộ phim ""Extreme Measures"" thuộc thể loại gì?","Bộ phim ""Extreme Measures"" được sản xuất ở các nước nào?", Extreme Measures là bộ phim gì mà trong đó bác sĩ trẻ gặp gỡ một người đồng nghiệp nổi tiếng khi học về các phương pháp thực sự của anh ta?
"
    Tên phim : Old Yeller
    Thể loại : Old Yeller
    Diễn viên : ['Dorothy McGuire', 'Fess Parker', 'Jeff York', 'Chuck Connors', 'Beverly Washburn']
    Đạo diễn : ['Robert Stevenson']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một cậu bé tuổi thiếu niên lớn lên yêu một con chó vàng vứt đi nhưng sau này được coi như một anh hùng khi giúp mẹ và em trai nhỏ quản lý trang trại ở Texas trong khi cha đang đi săn bò trên sa mạc.
    ","Câu hỏi: ""Diễn viên nào tham gia vào bộ phim Old Yeller?""",Tên nào là đạo diễn của bộ phim Old Yeller?,Câu hỏi: Old Yeller thuộc thể loại gì?,"Bộ phim ""Old Yeller"" được sản xuất ở nước nào?","Cậu bé trong bộ phim ""Old Yeller"" lớn lên và yêu một con chó vàng như thế nào?"
"
    Tên phim : Affliction
    Thể loại : Affliction
    Diễn viên : ['Nick Nolte', 'Brigid Tierney', 'Holmes Osborne', 'Jim True-Frost', 'Tim Post']
    Đạo diễn : ['Paul Schrader']
    Quốc gia : ['Hoa Kỳ', 'Canada', 'Nhật Bản']
    Mô tả : Một cảnh sát nhỏ ở vùng quê đang vật lộn với tâm lý sâu sắc điều tra một cái chết trong rừng nghi vấn và các sự kiện khác đe dọa đến tinh thần của ông ta.
    ",Nick Nolte đóng vai trò gì trong bộ phim Affliction?,"Đạo diễn nào đã thực hiện bộ phim ""Affliction""?","Câu hỏi: Bộ phim ""Affliction"" thuộc thể loại nào?",Bộ phim Affliction đã được sản xuất ở những quốc gia nào?,"Cái nào là điểm đặc biệt trong cách hành xử của nhân vật chính trong bộ phim ""Affliction""?"
"
    Tên phim : Reds
    Thể loại : Reds
    Diễn viên : ['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jerzy Kosinski', 'Jack Nicholson']
    Đạo diễn : ['Warren Beatty']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một nhà báo Mỹ quyết liệt trở nên liên quan với Cách mạng Cộng sản tại Nga và hy vọng mang tinh thần và lý tưởng của nó đến Hoa Kỳ.
    ","Câu hỏi: Bộ phim ""Reds"" có sự tham gia của các diễn viên nổi tiếng nào?","Ai là đạo diễn chính thức của bộ phim ""Reds""?","Tên phim ""Reds"" thuộc thể loại gì?",Bộ phim Reds lấy bối cảnh ở quốc gia nào?,"""Trong bộ phim 'Reds', nhà báo Mỹ ấy là ai và có ý định như thế nào?"""
"
    Tên phim : Passion Fish
    Thể loại : Passion Fish
    Diễn viên : ['Mary McDonnell', 'Angela Bassett', 'Lenore Banks', 'William Mahoney', 'Nelle Stokes']
    Đạo diễn : ['John Sayles']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Sau một tai nạn đã biến cô thành liệt người, một ngôi sao truyền hìnhSoap Opera trước đây phải vật lộn để hồi phục cả về mặt cảm xúc và tinh thần cho đến khi cô gặp nhân viên y tế mới của mình, người cũng đang vật lộn với những khó khăn của riêng mình.
    ","""Angela Bassett và Mary McDonnell đã thể hiện được sự sắc nét trong vai trò diễn xuất của họ trong bộ phim 'Passion Fish' như thế nào?""","Đạo diễn ""Passion Fish"" là ai?","Bộ phim ""Passion Fish"" thuộc thể loại nào?","Bộ phim ""Passion Fish"" được sản xuất ở quốc gia nào?","Câu hỏi: ""Trong bộ phim 'Passion Fish', sau một tai nạn biến cô thành liệt người, ngôi sao truyền hình Soap Opera đã phải vật lộn để hồi phục như thế nào?"""
"
    Tên phim : Wishmaster
    Thể loại : Wishmaster
    Diễn viên : ['Angus Scrimm', 'Ari Barak', 'Jake McKinnon', 'Greg Funk', 'Andrew Divoff']
    Đạo diễn : ['Robert Kurtzman']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một vị thần quỷ thuộc tộc djinn cố gắng làm cho chủ của mình có được ba ước nguyện sẽ giúp ông ta triệu tập các anh em mình về Trái đất.
    ",Đoán xem diễn viên nào trong bộ phim Wishmaster đã đóng vai trò quan trọng nhất?,Đạo diễn nào đứng sau dự án điện ảnh Wishmaster?,"Cần tìm hiểu thêm về thể loại Wishmaster của phim ""Wishmaster""?","Bộ phim ""Wishmaster"" được sản xuất ở quốc gia nào?","Bộ phim ""Wishmaster"" kể về sự cố gắng của vị thần quỷ thuộc tộc djinn làm cho chủ của mình có được ba ước nguyện thế nào?"
"
    Tên phim : Sweet and Lowdown
    Thể loại : Sweet and Lowdown
    Diễn viên : ['Woody Allen', 'Ben Duncan', 'Daniel Okrent', 'Dan Moran', 'Tony Darrow']
    Đạo diễn : ['Woody Allen']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Trong thập kỷ 1930, tay guitar nhạc jazz Emmet Ray ca ngợi Django Reinhardt, đối mặt với những tên cướp và rơi vào tình yêu với một phụ nữ không nói được tiếng gì.
    ","Ai trong số các diễn viên Woody Allen, Ben Duncan, Daniel Okrent, Dan Moran và Tony Darrow là người đóng vai chính trong bộ phim Sweet and Lowdown?",Đạo diễn nào đã làm việc trong bộ phim Sweet and Lowdown?,Bộ phim Sweet and Lowdown thuộc thể loại gì?,Bộ phim Sweet and Lowdown được sản xuất ở quốc gia nào?,"Câu hỏi: ""Câu chuyện trong phim Sweet and Lowdown xoay quanh nhân vật nào?"""
"
    Tên phim : The Contender
    Thể loại : The Contender
    Diễn viên : ['Gary Oldman', 'Joan Allen', 'Jeff Bridges', 'Christian Slater', 'Sam Elliott']
    Đạo diễn : ['Rod Lurie']
    Quốc gia : ['Hoa Kỳ', 'Đức', 'Vương quốc Anh']
    Mô tả : Thượng nghị sĩ Laine Hanson đang trở thành ứng cử viên cho Phó Tổng thống Hoa Kỳ, nhưng những thông tin và tin đồn về quá khứ của bà sẽ đe dọa đình phá dự định đề cử của bà.
    ","Câu hỏi: Diễn viên nào tham gia đóng vai chính trong bộ phim ""The Contender""?","Đạo diễn của bộ phim ""The Contender"" là ai?",The Contender là bộ phim thuộc thể loại nào?,"Bộ phim ""The Contender"" được sản xuất ở những quốc gia nào?","Bộ phim ""The Contender"" xoay quanh chủ đề gì?"
