film_info,q_actor,q_director,q_genres,q_country,q_plot
"
    Tên phim : Mama Mia: Yêu Lại Lần Nữa - Mamma Mia: Here We Go Again!
    Thể loại : ['T16', 'Phim Âu Mỹ', 'Phim tâm lý']
    Diễn viên : ['Pierce Brosnan', '', 'Amanda Seyfried', '', 'Colin Firth', '', 'Lily James', '', 'Meryl Streep', '', 'Stellan Skarsgard']
    Đạo diễn : ['Ol Parker']
    Quốc gia : ['United States of America']
    Mô tả : Mama Mia: Yêu Lại Lần Nữa - Mamma Mia: Here We Go Again! là phần tiếp theo của bộ phim ca nhạc nổi tiếng, tiếp tục câu chuyện về Sophie, con gái của Donna. Khi Sophie chuẩn bị cho lễ khai trương khách sạn của mẹ, cô khám phá thêm về quá khứ của Donna, đặc biệt là quãng thời gian khi Donna trẻ tuổi gặp ba người đàn ông đã thay đổi cuộc đời cô. Phim xen kẽ giữa hiện tại và quá khứ, với những màn trì... Xem thêm
    ","Ai trong số các diễn viên dưới đây tham gia vào bộ phim ""Mama Mia: Yêu Lại Lần Nữa - Mamma Mia: Here We Go Again!""? Pierce Brosnan, Amanda Seyfried, Colin Firth, Lily James, Meryl Streep, Stellan Skarsgard","Đạo diễn nào đứng phía sau dự án ""Mamma Mia: Here We Go Again!""?","""Mamma Mia: Here We Go Again!"" thuộc thể loại phim nào?","Phim ""Mamma Mia: Here We Go Again!"" được quay ở quốc gia nào?","Câu hỏi: ""Mamma Mia: Here We Go Again! lấy bối cảnh tại đâu và thể hiện qua các tình huống như thế nào?"""
"
    Tên phim : Lọ lem 2 giờ sáng, Tập 01
    Thể loại : ['T13', 'Phim tâm lý', 'Sau một năm rưỡi hẹn hò với Ju Won mà không biết anh là con trai út của tập đoàn AL, Yoon Seo quyết định nhận tiền của mẹ anh ta và chia tay theo yêu cầu bà. Như đã hứa, cô cố gắng chia tay anh bằng cách khiến anh dần dần ghét bỏ mình. Tuy nhiên, cô say rượu và vô tình gọi điện cho anh để chia tay.', 'Diễn viên:', 'Yoon Park', ',', 'Shin Hyun Been', ',', 'Moon Sang Min', ',', 'Park So Jin', ',', 'Hong Bi Ra', ',', 'Kim Tae Jung', 'Đạo diễn:', 'Seo Min Jung', 'Quốc gia:', 'South Korea']
    Diễn viên : ['Yoon Park', '', 'Shin Hyun Been', '', 'Moon Sang Min', '', 'Park So Jin', '', 'Hong Bi Ra', '', 'Kim Tae Jung']
    Đạo diễn : ['Seo Min Jung']
    Quốc gia : ['South Korea']
    Mô tả : nan
    ","""Yoon Park và Shin Hyun Been đã thể hiện những diễn xuất ấn tượng trong Lọ lem 2 giờ sáng, Tập 01. Câu hỏi quan trọng nhất ở đây là: Đội ngũ diễn viên nào đã tạo nên sự thành công cho bộ phim? ""","""Đạo diễn nào đã thực hiện bộ phim Lọ lem 2 giờ sáng, Tập 01?""","""Lọ lem 2 giờ sáng"" thuộc thể loại phim nào?","Câu hỏi: Bộ phim ""Lọ lem 2 giờ sáng, Tập 01"" thuộc quốc gia nào?","Lọ lem 2 giờ sáng, Tập 01 có diễn biến ra sao sau khi Yoon Seo quyết định chia tay Yoon Park?"
"
    Tên phim : Ruby Máu - Tập 1
    Thể loại : ['T16', 'Hành động & Phiêu lưu', 'Phim tâm lý', 'Phim Bộ', 'Phim Việt Nam', 'Ruby Máu khắc họa cuộc chiến cam go giữa các chiến sĩ công an ngầm với những băng nhóm tội phạm có tổ chức, chuyên buôn bán đá quý trái phép. Nội dung phim tập trung vào nhóm cảnh sát 7 người, trong đó có Trọng Liêm (Lâm Minh Thắng) - một cảnh sát 30 tuổi cương trực - được cài vào lòng vùng đất “máu” để điều tra. Trong hành trình lần theo dấu vết tội phạm, Liêm gặp và yêu Lan (Vũ Ngọc Ánh) - một k...', 'Xem thêm']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : []
    Mô tả : nan
    ","Câu hỏi: Diễn viên nào tham gia vào bộ phim ""Ruby Máu - Tập 1""?",Câu hỏi: Đạo diễn của Ruby Máu - Tập 1 là ai?,Tên của Ruby Máu - Tập 1 là một bộ phim thuộc thể loại gì?,"Tên quốc gia nào được cho là nơi sản xuất bộ phim ""Ruby Máu - Tập 1""?","Câu hỏi: ""Nội dung chính của Ruby Máu - Tập 1 là gì?"""
"
    Tên phim : Phụ nữ và phim Hàn Quốc (Đến từ sao Kim)
    Thể loại : ['T13', 'Phim tâm lý', 'Đây là một chương trình được thiết kế đặc biệt, không phải là cuộc tọa đàm có kịch bản và người dẫn, không có người hỏi rồi người kia trả lời. Mỗi chương trình trong “Đến từ sao Kim” là một cuộc trò chuyện, chia sẻ cởi mở của 4 người phụ nữ – sao Kim xinh đẹp, thông minh và thành đạt trong cuộc sống. Họ nói về vấn đề mình quan tâm, tò mò, muốn tìm hiểu và có người trong số đó đi thực tế tìm câu tr...', 'Xem thêm', 'Quốc gia:', 'Vietnam']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : ['Vietnam']
    Mô tả : nan
    ","Tên các diễn viên trong phim ""Phụ nữ và phim Hàn Quốc (Đến từ sao Kim)"" là ai?","Đạo diễn nào tham gia làm việc cho bộ phim ""Phụ nữ và phim Hàn Quốc (Đến từ sao Kim)""?","Câu hỏi: ""Phụ nữ và phim Hàn Quốc (Đến từ sao Kim) là một bộ phim thuộc thể loại gì?""","Câu hỏi: Bộ phim ""Phụ nữ và phim Hàn Quốc (Đến từ sao Kim)"" đến từ quốc gia nào?","Tên bộ phim ""Phụ nữ và phim Hàn Quốc"" (Đến từ sao Kim) nói về vấn đề gì?"
"
    Tên phim : Canh bóng thả (Bếp của mẹ)
    Thể loại : ['P', 'Phim tâm lý', 'Nhịp sống hối hả tại các đô thị lớn cùng với cường độ làm việc cao khiến các bữa cơm gia đình trở nên thưa vắng hơn. Những mâu thuẫn trong gia đình vì thế ngày càng có xu hướng gia tăng. Qua chương trình ""Bếp của mẹ"", bạn có thể sẽ tìm thấy câu chuyện của chính mình. Mỗi chương trình ""Bếp của mẹ"" là một tập phim được xây dựng từ những tình huống thường xảy ra trong cuộc sống hàng ngày của gia đình...', 'Xem thêm', 'Quốc gia:', 'Vietnam']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : ['Vietnam']
    Mô tả : nan
    ","Tên các diễn viên tham gia phim ""Canh bóng thả"" là ai?","Tên đạo diễn của bộ phim ""Canh bóng thả"" là ai?","""Canh bông thả (Bếp của mẹ) là một bộ phim thuộc thể loại gì?""","""Canh bống thả (Bếp của mẹ) được sản xuất ở quốc gia nào?""","Câu hỏi: ""Canh bóng thả"" là một bộ phim tâm lý xoay quanh vấn đề gì?"
"
    Tên phim : Trước Thềm Năm Mới - New Year Blues
    Thể loại : ['T13', 'Phim tâm lý', 'Phim Hàn Quốc', 'Phim Châu Á']
    Diễn viên : ['Yoo Yeon-Seok', '', 'Yoo In Na']
    Đạo diễn : ['Ji-Yeong Hong']
    Quốc gia : ['South Korea']
    Mô tả : Trước Thềm Năm Mới - New Year Blues kể về câu chuyện của 4 cặp đôi với bốn hoàn cảnh khác nhau trong một tuần trước năm mới. Mỗi người đều có những khó khăn và nỗi lo sợ riêng nhưng tất cả đều có điểm chung là luôn hy vọng vào ngày mai và cố gắng học cách mở lòng để đón nhận những điều tốt đẹp.
    ","Cái nào là diễn viên tham gia vai nam chính trong bộ phim ""Trước Thềm Năm Mới - New Year Blues""?","Ai là người đã đạo diễn bộ phim ""Trước Thềm Năm Mới - New Year Blues""?","Bộ phim ""Trước Thềm Năm Mới - New Year Blues"" thuộc thể loại phim nào?","Bộ phim ""Trước Thềm Năm Mới - New Year Blues"" được sản xuất ở quốc gia nào?","Câu hỏi: ""Trước Thềm Năm Mới - New Year Blues"" là một bộ phim tâm lý theo hướng nào khi kể về bốn cặp đôi trong một tuần trước năm mới?"
"
    Tên phim : 4K Bà Thánh Maria Mađalêna - Mary Magdalene
    Thể loại : ['T13', 'Phim Âu Mỹ', 'Phim tâm lý', 'Bà Thánh Maria Mađalêna - Mary Magdalene là bộ phim tiểu sử về cuộc đời của Mary Magdalene, một trong những nhân vật quan trọng trong câu chuyện Kinh Thánh. Bộ phim kể về hành trình của cô từ một phụ nữ trẻ ở làng chài đến người theo chân và chứng kiến sứ mệnh của Chúa Jesus. Mary Magdalene được khắc họa như một người tìm kiếm sự thật và mục đích trong cuộc sống, bất chấp những định kiến xã hội. B...', 'Xem thêm', 'Diễn viên:', 'Rooney Mara', 'Đạo diễn:', 'Garth Davis', 'Quốc gia:', 'United States of America']
    Diễn viên : ['Rooney Mara']
    Đạo diễn : ['Garth Davis']
    Quốc gia : ['United States of America']
    Mô tả : nan
    ","Cô diễn viên nào được chọn đóng vai Mary Magdalene trong bộ phim ""4K Bà Thánh Maria Mađalêna - Mary Magdalene""?","Câu hỏi: ""Đạo diễn Garth Davis đã thực hiện vai trò gì trong việc sản xuất bộ phim 4K Bà Thánh Maria Mađalêna - Mary Magdalene?""","Câu hỏi: ""4K Bà Thánh Maria Mađalêna - Mary Magdalene"" là một bộ phim thuộc thể loại nào?",Câu hỏi: Bộ phim 4K Bà Thánh Maria Mađalêna - Mary Magdalene được sản xuất ở quốc gia nào?,"Câu hỏi: ""Bộ phim 4K Bà Thánh Maria Mađalêna - Mary Magdalene kể về hành trình của nhân vật nào từ một phụ nữ trẻ ở làng chài đến người theo chân và chứng kiến sứ mệnh của Chúa Jesus?"""
"
    Tên phim : Những Bức Tường/The walls
    Thể loại : ['P', 'Phim tâm lý', 'Phim tài liệu do K+Original sản xuất về con đường sự nghiệp đầy vinh quang, nhưng cũng vô vàn chông gai và cả có cả mất mát của ban nhạc rock huyền thoại Bức Tường. Khán giả sẽ được lắng nghe những tâm sự xúc động của các thành viên trong ban nhạc, đặc biệt về sự ra đi của người thủ lĩnh Trần Lập.', 'Quốc gia:', 'Vietnam']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : ['Vietnam']
    Mô tả : nan
    ","Tên nào trong danh sách các diễn viên của bộ phim ""Những Bức Tường"" ?","Đạo diễn nào đã thực hiện công việc sáng tác và giám sát quá trình sản xuất bộ phim ""Những Bức Tường""?","""Những Bức Tường"" là một bộ phim thuộc thể loại nào?",Tên quốc gia nơi sản xuất bộ phim Những Bức Tường là gì?,"Câu hỏi: ""Những Bức Tường"" nói về con đường sự nghiệp đầy vinh quang hay khó khăn của ban nhạc rock huyền thoại Bức Tường?"
"
    Tên phim : 4K Giáng Sinh Năm Ấy - Last Christmas
    Thể loại : ['T13', 'Phim Âu Mỹ', 'Phim tâm lý', 'Giáng Sinh Năm Ấy - Last Christmas là một bộ phim lãng mạn hài xoay quanh Kate, một cô gái làm việc như yêu tinh tại cửa hàng Giáng sinh ở London. Với cuộc sống rối ren và những lựa chọn sai lầm, Kate dường như đã mất đi hy vọng. Tuy nhiên, mọi thứ thay đổi khi cô gặp Tom, một chàng trai bí ẩn với lối sống tích cực. Tom giúp Kate nhìn nhận cuộc sống khác đi và dần chữa lành tâm hồn cô. Bộ phim man...', 'Xem thêm', 'Diễn viên:', 'Emma Thompson', ',', 'Emilia Clarke', ',', 'Henry Golding', ',', 'Michelle Yeoh', 'Đạo diễn:', 'Paul Feig', 'Quốc gia:', 'United States of America']
    Diễn viên : ['Emma Thompson', '', 'Emilia Clarke', '', 'Henry Golding', '', 'Michelle Yeoh']
    Đạo diễn : ['Paul Feig']
    Quốc gia : ['United States of America']
    Mô tả : nan
    ","Bộ phim ""4K Giáng Sinh Năm Ấy - Last Christmas"" có những diễn viên nào?","Đạo diễn ""4K Giáng Sinh Năm Ấy - Last Christmas"" là người nào?",Giáng Sinh Năm Ấy - Last Christmas là một bộ phim thuộc thể loại nào?,"Bộ phim ""4K Giáng Sinh Năm Ấy - Last Christmas"" do quốc gia nào sản xuất?","Câu hỏi: ""Trong '4K Giáng Sinh Năm Ấy - Last Christmas', Kate dường như đã mất đi hy vọng do cuộc sống rối ren và những lựa chọn sai lầm. Cô gặp Tom, một chàng trai bí ẩn với lối sống tích cực, giúp cô nhìn nhận cuộc sống khác đi và dần chữa lành tâm hồn mình."""
"
    Tên phim : Hotboy Nổi Loạn 2
    Thể loại : ['Phim tâm lý', 'Phim Việt Nam']
    Diễn viên : ['La Quốc Hùng']
    Đạo diễn : ['Vũ Ngọc Đãng']
    Quốc gia : ['Vietnam']
    Mô tả : Hotboy Nổi Loạn 2 kể về Lam quay trở lại Sài Gòn để tiếp tục làm trai ""đứng đường"" sau 4 năm tìm kiếm Khôi trong vô vọng. Tại đây, anh gặp lại Long , Long cũng từng làm trai bao và thầm yêu Lam. Tưởng rằng Lam đã chết, Long bỏ nghề nhưng không bỏ đi thứ tình cảm đơn phương của mình.
    ","Ai là nam diễn viên chính trong bộ phim ""Hotboy Nổi Loạn 2""?","""Vũ Ngọc Đãng là đạo diễn của bộ phim Hotboy Nổi Loạn 2 ra mắt năm nào?""","Câu hỏi: ""Hotboy Nổi Loạn 2"" thuộc thể loại nào?","Câu hỏi: ""Hotboy Nổi Loạn 2"" là bộ phim thuộc quốc gia nào?","Câu hỏi: Trong phim ""Hotboy Nổi Loạn 2"", người xem đã biết được tình cảm giữa nhân vật Long và Lam là gì?"
"
    Tên phim : Tự Cẩm - Si Jin (Phát Song Song) - Tập 1
    Thể loại : ['T13', 'Trailer', 'Phim phát song song', 'Phim Trung Quốc', 'Tự Cẩm - Si Jin kể về Khương Tự, tứ tiểu thư của phủ Bình Bá, sau khi bị hủy hôn, phải chịu đựng sự chèn ép và khó dễ từ người trong gia tộc. Tuy nhiên, cuộc đời nàng thay đổi khi gặp được “định mệnh” của mình, Úc Cẩn. Từ đó, nàng vô tình kích hoạt khả năng “tiên đoán” và sử dụng nó để đấu trí với các kẻ thù trong gia tộc, giúp đỡ các nhóm phụ nữ yếu thế, và cùng Úc Cẩn sát cánh bảo vệ hòa bình Đạ...', 'Xem thêm', 'Diễn viên:', 'Cảnh Điềm', ',', 'Trương Vãn Ý', 'Đạo diễn:', 'Vương Vi', 'Quốc gia:', ""People's Republic of China""]
    Diễn viên : ['Cảnh Điềm', '', 'Trương Vãn Ý']
    Đạo diễn : ['Vương Vi']
    Quốc gia : [""People's Republic of China""]
    Mô tả : nan
    ","Cảnh Điềm đóng vai trò gì trong bộ phim ""Tự Cẩm - Si Jin (Phát Song Song) - Tập 1""?","Đạo diễn nào đứng sau công tác biên kịch cho phần 1 bộ phim ""Tự Cẩm - Si Jin""?","""Tập 1 của phim Tự Cẩm - Si Jin thuộc thể loại phim gì?""","Bộ phim ""Tự Cẩm - Si Jin (Phát Song Song) - Tập 1"" do đâu được sản xuất?","Câu hỏi: Trong bộ phim ""Tự Cẩm - Si Jin (Phát Song Song) - Tập 1"", cuộc đời của Khương Tự thay đổi như thế nào khi cô gặp được người ""định mệnh"" của mình?"
"
    Tên phim : Natra Ma Đồng Giáng Thế - Ne Zha
    Thể loại : ['K', 'Anime', 'Phim Trung Quốc', 'Bộ phim Natra Ma Đồng Giáng Thế - Ne Zha thuộc thể loại hoạt hình 3D của trung quốc thuộc thể loại Tiên hiệp phiêu lưu được công chiếu vào năm 2019. Bộ phim do Giảo Tử nhận trách nhiệm đạo diễn, với hai đồng biên kịch là Dịch Xảo và Nguỵ Vân. Phim được sản xuất dựa vào nguyên tác Phong thần diễn nghĩa, nội dung xoay quanh nhân vật Na Tra và con trai của Đông hải long vương là Ngao Bính. Câu chuyện...', 'Xem thêm', 'Diễn viên:', 'Han Mo', ',', 'Joseph', ',', 'Lv Yan-Ting', 'Đạo diễn:', 'Jiao Zi', 'Quốc gia:', ""People's Republic of China""]
    Diễn viên : ['Han Mo', '', 'Joseph', '', 'Lv Yan-Ting']
    Đạo diễn : ['Jiao Zi']
    Quốc gia : [""People's Republic of China""]
    Mô tả : nan
    ","""Đạo diễn Jiao Zi đã lựa chọn các diễn viên gì cho bộ phim Natra Ma Đồng Giáng Thế - Ne Zha?""",Ai là người chịu trách nhiệm đứng sau việc đạo diễn bộ phim Natra Ma Đồng Giáng Thế - Ne Zha?,"""Natâ Ma Đồng Giáng Thế - Ne Zha thuộc thể loại hoạt hình 3D của Trung Quốc là một bộ phim gì?""","Bộ phim ""Natra Ma Đồng Giáng Thế - Ne Zha"" thuộc quốc gia nào?","Bộ phim ""Natra Ma Đồng Giáng Thế - Ne Zha"" xoay quanh nội dung nào?"
"
    Tên phim : Thanh Xà Bạch Xà - The Sorcerer And The White Snake
    Thể loại : ['T13', 'Phim Trung Quốc', 'Phim Cổ trang']
    Diễn viên : ['Lý Liên Kiệt', '', 'Thái Trác Nghiên', '', 'Huỳnh Thánh Y', '', 'Lâm Phong']
    Đạo diễn : ['Trình Tiểu Đông']
    Quốc gia : [""People's Republic of China""]
    Mô tả : Thanh Xà Bạch Xà - The Sorcerer And The White Snake xoay quanh bối cảnh Trung Quốc cổ, nơi yêu tinh và ác quỷ có thể thâm nhập vào thế giới loài người mà không bị phát hiện. Pháp sư tài ba Pháp Hải đã cùng người đồ đệ vụng về Năng Nhẫn theo dấu một con quỷ dơi chuyên đi hút máu người. Hai thầy trò quyết tâm triệt hạ trước khi nó có thể tàn phá tại lễ hội đèn lồng sắp tới. Thật không may, Năng Nhẫn... Xem thêm
    ","Câu hỏi: ""Lý Liên Kiệt có thể đóng vai nào trong Thanh Xà Bạch Xà - The Sorcerer And The White Snake?""",Tên của người phụ nữ tham gia sản xuất Thanh Xà Bạch Xà - The Sorcerer And The White Snake đã bị bỏ trống?,"""Thanh Xà Bạch Xà - The Sorcerer And The White Snake thuộc thể loại phim cổ trang, có cách mô tả như thế nào?""","Bộ phim ""Thanh Xà Bạch Xà - The Sorcerer And The White Snake"" là một tác phẩm thuộc quốc gia nào?","Câu hỏi: ""Mô tả cụ thể nội dung chính của bộ phim Thanh Xà Bạch Xà - The Sorcerer And The White Snake là gì?"""
"
    Tên phim : Mỹ Nhân Ngư - Mei Ren Yu (Mermaid)
    Thể loại : ['T13', 'Hành động & Phiêu lưu', 'Phim Trung Quốc', 'Mỹ Nhân Ngư là màn debut đầy ấn tượng của nữ diễn viên trẻ Lâm Duẫn khi sánh vai cùng đàn anh Đặng Siêu. Phim kể về một nàng tiên cá trẻ, gầy guộc, mặt nhỏ, răng nhọn, mê gà quay, có giọng hát vỡ kính. Cô bé sống cùng tộc người cá ở vùng hồ ven biển Hong Kong. Vùng hồ này bị ô nhiễm sau nhiều năm con người đô thị hủy hoại môi trường. Một ngày, chủ tịch tập đoàn điển trai nhưng hám tiền của công ty...', 'Xem thêm', 'Diễn viên:', 'Chao Deng', ',', 'Kris WU Yifan', ',', 'Mei Zhange', ',', 'Shangzheng Li', ',', 'Yun Lin', ',', 'Yuqi Zhang', 'Đạo diễn:', 'STEPHEN CHOW', 'Quốc gia:', ""People's Republic of China""]
    Diễn viên : ['Chao Deng', '', 'Kris WU Yifan', '', 'Mei Zhange', '', 'Shangzheng Li', '', 'Yun Lin', '', 'Yuqi Zhang']
    Đạo diễn : ['STEPHEN CHOW']
    Quốc gia : [""People's Republic of China""]
    Mô tả : nan
    ","Câu hỏi: ""Ai là nữ diễn viên trẻ trong bộ phim 'Mỹ Nhân Ngư - Mei Ren Yu'?""","Ai là đạo diễn của bộ phim ""Mỹ Nhân Ngư - Mei Ren Yu""?",Mỹ Nhân Ngư - Mei Ren Yu là một bộ phim thuộc thể loại gì?,"Bộ phim ""Mỹ Nhân Ngư - Mei Ren Yu (Mermaid)"" được sản xuất ở quốc gia nào?",Mỹ Nhân Ngư - Mei Ren Yu là phim hành động & phiêu lưu kể về việc làm thế nào để bảo vệ môi trường vùng hồ ven biển Hong Kong bị ô nhiễm?
"
    Tên phim : Tân Thần Điêu Đại Hiệp - The Return of the Condor Heroes - Tập 1
    Thể loại : ['T13', 'Phim Trung Quốc', 'Phim Bộ', 'Tân Thần Điêu Đại Hiệp - The Return of the Condor Heroes được chuyển thể từ cuốn tiểu thuyết của Kim Dung, là câu chuyện tiếp theo của Anh Hùng Xạ Điêu, xoay quanh câu chuyện tình đẹp và cảm động giữa 2 Sư đồ Tiểu Long Nữ và Dương Quá. Một lần tình cờ, Dương Quá xông vào khu mộ cổ, nơi có nàng Tiểu Long Nữ xinh đẹp tuyệt trần làm Chưởng môn phái Cố Mộ. Sau đó, Dương Qua đã bái Tiểu Long Nữ làm sư ...', 'Xem thêm', 'Diễn viên:', 'Huỳnh Hiểu Minh', ',', 'Lưu Diệc Phi', 'Đạo diễn:', 'Vu Mẫn', 'Quốc gia:', ""People's Republic of China""]
    Diễn viên : ['Huỳnh Hiểu Minh', '', 'Lưu Diệc Phi']
    Đạo diễn : ['Vu Mẫn']
    Quốc gia : [""People's Republic of China""]
    Mô tả : nan
    ",Ai đóng vai chính trong bộ phim Tân Thần Điêu Đại Hiệp - The Return of the Condor Heroes - Tập 1?,Đạo diễn nào chịu trách nhiệm đạo diễn cho bộ phim Tân Thần Điêu Đại Hiệp - The Return of the Condor Heroes - Tập 1?,"Tên phim ""Tân Thần Điêu Đại Hiệp - The Return of the Condor Heroes - Tập 1"" thuộc thể loại nào?",Tập 1 Tân Thần Điêu Đại Hiệp - The Return of the Condor Heroes có được sản xuất tại quốc gia nào?,Tập 1 Tân Thần Điêu Đại Hiệp - The Return of the Condor Heroes xoay quanh câu chuyện tình yêu giữa ai?
"
    Tên phim : Anh Hùng Xạ Điêu (2003) - The Legend of Condor Heroes - Tập 1
    Thể loại : ['T16', 'Phim Trung Quốc', 'Phim Bộ', 'Anh Hùng Xạ Điêu (2003) - The Legend of Condor Heroes xoay quanh câu chuyện của hai nhà họ Dương và Quách vốn có mối quan hệ thân thiết với nhau. Những mối quan hệ này được nối tiếp nhau, đẩy nội dung phim lên đến cao trào và vỡ òa bằng những cung bậc cảm xúc khác nhau: có yêu, có hận, có tiếc thương.', 'Diễn viên:', 'Châu Tấn', ',', 'Châu Kiệt', ',', 'Lý Á Bằng', 'Đạo diễn:', 'Trương Kỷ Trung', 'Quốc gia:', ""People's Republic of China""]
    Diễn viên : ['Châu Tấn', '', 'Châu Kiệt', '', 'Lý Á Bằng']
    Đạo diễn : ['Trương Kỷ Trung']
    Quốc gia : [""People's Republic of China""]
    Mô tả : nan
    ","Câu hỏi: ""Anh Hùng Xạ Điêu (2003) - The Legend of Condor Heroes có diễn viên nào nổi bật với vai trò chính trong bộ phim này?""","Đạo diễn nào đã thực hiện bộ phim ""Anh Hùng Xạ Điêu (2003) - The Legend of Condor Heroes - Tập 1""?","Bộ phim ""Anh Hùng Xạ Điêu (2003) - The Legend of Condor Heroes - Tập 1"" thuộc thể loại nào?","Bộ phim ""Anh Hùng Xạ Điêu (2003) - The Legend of Condor Heroes"" được sản xuất ở quốc gia nào?"," Anh Hùng Xạ Điêu (2003) - The Legend of Condor Heroes xoay quanh câu chuyện của hai nhà họ Dương và Quách, những mối quan hệ nào đã đẩy nội dung phim lên đến cao trào và vỡ òa bằng những cung bậc cảm xúc khác nhau?"
"
    Tên phim : Tru Tiên Thanh Vân Chí (Phần 2) - Noble Aspirations: Season 2 - Tập 1
    Thể loại : ['T13', 'Phim Trung Quốc', 'Phim Bộ', 'Tru Tiên Thanh Vân Chí 2 - Noble Aspirations: Season 2 Nối tiếp phần 1, sau cái chết của Bích Dao, Tử Phàm nhập ma giáo, đi tìm phương pháp cứu sống lại Bích Dao. Điều khiến người xem tò mò là liệu Tru Tiên 2 sẽ có thay đổi gì so với truyện. Liệu Tử Phàm có cứu được Bích Dao hay Bích Dao sẽ vĩnh viễn ngủ theo như trong truyện? Liệu Tử Phàm và Lục Tuyết Kỳ có đến với nhau theo như trong truyện hay ...', 'Xem thêm', 'Diễn viên:', 'Triệu Lệ Dĩnh', ',', 'Lý Dịch Phong', ',', 'Tần Tuấn Kiệt', ',', 'Đường Nghệ Hân', ',', 'Nhậm Gia Luân', ',', 'Thành Nghị', ',', 'Mao Tử Tuấn', ',', 'Lưu Học Nghĩa', ',', 'Vương Tuấn Khải', ',', 'Dịch Dương Thiên Tỷ', ',', 'Dương Tử', 'Đạo diễn:', 'Lưu Quốc Huy', 'Quốc gia:', ""People's Republic of China""]
    Diễn viên : ['Triệu Lệ Dĩnh', '', 'Lý Dịch Phong', '', 'Tần Tuấn Kiệt', '', 'Đường Nghệ Hân', '', 'Nhậm Gia Luân', '', 'Thành Nghị', '', 'Mao Tử Tuấn', '', 'Lưu Học Nghĩa', '', 'Vương Tuấn Khải', '', 'Dịch Dương Thiên Tỷ', '', 'Dương Tử']
    Đạo diễn : ['Lưu Quốc Huy']
    Quốc gia : [""People's Republic of China""]
    Mô tả : nan
    ","Triệu Lệ Dĩnh sẽ đóng vai gì trong bộ phim ""Tru Tiên Thanh Vân Chí (Phần 2) - Noble Aspirations: Season 2 - Tập 1""?","Ai là đạo diễn đứng phía sau bộ phim ""Tru Tiên Thanh Vân Chí (Phần 2) - Noble Aspirations: Season 2 - Tập 1""?",Câu hỏi: Tru Tiên Thanh Vân Chí (Phần 2) - Noble Aspirations: Season 2 là một bộ phim thuộc thể loại nào?,Tru Tiên Thanh Vân Chí (Phần 2) - Noble Aspirations: Season 2 - Tập 1 thuộc quốc gia nào?,Tru Tiên Thanh Vân Chí (Phần 2) - Noble Aspirations: Season 2 - Tập 1 sẽ tiếp tục sau cái chết của ai?
"
    Tên phim : Cửu Châu Phiêu Miểu Lục - Novoland: Eagle Flag - Tập 1
    Thể loại : ['T13', 'Phim Trung Quốc', 'Phim Bộ', 'Cửu Châu Phiêu Miểu Lục - Novoland: Eagle Flag là một bộ phim kiếm hiệp cổ trang lấy bối cảnh là thế giới cửu châu, kể về mối quan hệ rất phức tạp giữa chàng trai trẻ sở hữu khả năng phi thường Lã Quy Trần, cậu thanh niên có xuất thân quý tộc Cơ Dã và cô nàng xinh đẹp Vũ Nhiên. Quy Trần từ nhỏ đã cho thấy tố chất thông minh, và được lớn lên trên thảo nguyên nhưng ít ai biết rằng anh ta chính là hậ...', 'Xem thêm', 'Diễn viên:', 'Giang Sơ Ảnh', ',', 'Trương Gia Dịch', ',', 'Vương Âu', ',', 'Lưu Hạo Nhiên', ',', 'Tống Tổ Nhi', ',', 'Trần Hạo Vũ', ',', 'Trần Nhược Hiên', 'Đạo diễn:', 'Trương Hiểu Ba', 'Quốc gia:', ""People's Republic of China""]
    Diễn viên : ['Giang Sơ Ảnh', '', 'Trương Gia Dịch', '', 'Vương Âu', '', 'Lưu Hạo Nhiên', '', 'Tống Tổ Nhi', '', 'Trần Hạo Vũ', '', 'Trần Nhược Hiên']
    Đạo diễn : ['Trương Hiểu Ba']
    Quốc gia : [""People's Republic of China""]
    Mô tả : nan
    ",Trương Gia Dịch đã đóng vai nào trong Novoland: Eagle Flag?,"Ai là người đứng sau bộ phim ""Cửu Châu Phiêu Miểu Lục - Novoland: Eagle Flag - Tập 1"" về mặt đạo diễn?",Cửu Châu Phiêu Miểu Lục - Novoland: Eagle Flag có thể được phân loại là một bộ phim kiếm hiệp cổ trang lấy bối cảnh thế giới cửu châu. Vậy Cửu Châu Phiêu Miểu Lục - Novoland: Eagle Flag thuộc thể loại nào?,Cửu Châu Phiêu Miểu Lục - Novoland: Eagle Flag tập 1 được sản xuất ở quốc gia nào?,"Câu hỏi: ""Cửu Châu Phiêu Miểu Lục - Novoland: Eagle Flag kể về mối quan hệ phức tạp giữa nhân vật nào?"""
